worker_id,age,zone,platform,months_active,avg_weekly_earnings,work_hours_daily,multiplatform,vehicle_type,geo_risk
W01767,20,Connaught Place,Blinkit,24,4661.71,8.2,0,Bike,0.15
W01768,26,North Delhi,Blinkit,15,2880.29,7.1,1,Bike,0.2
W01769,40,Lajpat Nagar,Swiggy,43,3300.78,10.6,0,Bike,0.12
W01770,32,South Delhi,Zepto,31,2279.46,10.4,0,Bike,0.1
W01771,20,Rohini,Zepto,9,4241.26,8.0,0,Bicycle,0.18
W01772,35,South Delhi,Zepto,39,3949.94,8.1,0,EV Scooter,0.1
W01773,41,Dwarka,Instamart,45,3300.81,10.8,0,Bicycle,0.22
W01774,41,North Delhi,Swiggy,2,3006.69,9.8,0,EV Scooter,0.2
W01775,33,Saket,Zepto,8,4852.98,6.3,0,Bike,0.14
W01776,23,Dwarka,Instamart,7,3643.12,8.7,0,Bike,0.22
W01777,42,East Delhi,Blinkit,44,3136.16,8.7,0,Bike,0.35
W01778,42,Noida,Zomato,39,5287.55,9.4,0,Bicycle,0.28
W01779,31,East Delhi,Instamart,42,3224.35,9.0,0,Bike,0.35
W01780,44,Connaught Place,Blinkit,16,4660.89,8.2,0,EV Scooter,0.15
W01781,31,Faridabad,Blinkit,35,2829.21,9.3,0,Bike,0.32
W01782,36,Rohini,Zomato,30,3466.04,8.3,0,EV Scooter,0.18
W01783,40,North Delhi,Blinkit,10,4151.83,14.0,0,Bike,0.2
W01784,34,Saket,Swiggy,38,3703.73,9.2,0,Bike,0.14
W01785,29,Saket,Zomato,18,3945.01,9.0,0,Bicycle,0.14
W01786,22,Gurgaon,Blinkit,5,3318.93,11.8,0,Bicycle,0.3
W01787,42,Noida,BigBasket,29,2471.76,7.0,0,Bike,0.28
W01788,39,West Delhi,Instamart,39,4922.46,8.8,1,EV Scooter,0.25
W01789,39,West Delhi,Blinkit,34,3367.74,7.6,0,EV Scooter,0.25
W01790,31,West Delhi,Swiggy,43,3981.21,10.0,0,Bike,0.25
W01791,20,North Delhi,Zepto,45,4311.57,8.3,0,Bike,0.2
W01792,20,West Delhi,Blinkit,23,3997.01,9.9,0,Bike,0.25
W01793,29,Lajpat Nagar,Zepto,5,3183.13,9.8,0,Bike,0.12
W01794,37,South Delhi,BigBasket,30,4677.81,10.2,0,Bicycle,0.1
W01795,34,Saket,Blinkit,6,4160.94,9.8,0,Bike,0.14
W01796,21,Noida,Zomato,46,3909.02,8.7,0,Bike,0.28
W01797,36,South Delhi,Zepto,44,3890.47,6.9,1,Bike,0.1
W01798,27,Faridabad,BigBasket,4,5095.81,10.5,0,Bike,0.32
W01799,41,Noida,Zomato,29,3165.95,11.1,0,Bike,0.28
W01800,41,South Delhi,Zomato,23,4082.2,7.6,0,Bike,0.1
W01801,28,Noida,Zomato,6,3327.1,10.1,0,Bike,0.28
W01802,40,Faridabad,Zomato,32,2200.96,7.2,0,Bike,0.32
W01803,39,Dwarka,Blinkit,42,2179.81,9.3,0,EV Scooter,0.22
W01804,30,Lajpat Nagar,Instamart,18,2938.29,9.6,0,Bike,0.12
W01805,25,North Delhi,Blinkit,15,3223.25,8.4,0,Bike,0.2
W01806,43,North Delhi,Blinkit,40,5488.36,9.1,0,Bike,0.2
W01807,33,Saket,BigBasket,32,4308.71,10.3,0,Bike,0.14
W01808,20,West Delhi,BigBasket,9,4380.67,8.8,0,Bike,0.25
W01809,26,Lajpat Nagar,Instamart,37,3240.34,8.0,0,Bicycle,0.12
W01810,43,East Delhi,BigBasket,10,3799.06,7.2,1,Bike,0.35
W01811,28,West Delhi,Swiggy,20,5594.92,8.4,0,EV Scooter,0.25
W01812,30,Saket,Instamart,6,2778.47,7.2,0,Bike,0.14
W01813,43,Connaught Place,BigBasket,3,4114.99,8.4,0,EV Scooter,0.15
W01814,42,Lajpat Nagar,Instamart,42,5039.04,8.3,0,EV Scooter,0.12
W01815,35,South Delhi,Blinkit,11,4522.75,10.2,0,Bike,0.1
W01816,38,Noida,Blinkit,43,5191.23,9.1,1,Bike,0.28
W01817,21,East Delhi,Instamart,17,3920.29,12.8,0,Bike,0.35
W01818,34,Lajpat Nagar,Swiggy,32,4232.76,6.0,0,Bike,0.12
W01819,22,Faridabad,Swiggy,4,3837.82,9.5,0,EV Scooter,0.32
W01820,23,Connaught Place,Instamart,4,4176.68,8.3,0,Bike,0.15
W01821,39,Faridabad,BigBasket,17,3017.83,7.6,0,Bike,0.32
W01822,41,North Delhi,Zepto,41,4383.88,9.0,0,Bicycle,0.2
W01823,26,North Delhi,Swiggy,19,3985.4,8.8,0,EV Scooter,0.2
W01824,31,West Delhi,Zomato,5,3800.13,10.6,1,Bike,0.25
W01825,23,South Delhi,Blinkit,32,5147.11,9.1,0,EV Scooter,0.1
W01826,29,East Delhi,Instamart,22,3537.69,8.0,0,Bike,0.35
W01827,25,Rohini,Zomato,6,4716.26,9.5,0,Bicycle,0.18
W01828,44,Connaught Place,Instamart,35,4795.82,8.7,0,Bicycle,0.15
W01829,41,Connaught Place,Blinkit,22,4434.44,7.3,0,Bicycle,0.15
W01830,33,Lajpat Nagar,Blinkit,1,2977.92,8.6,0,Bike,0.12
W01831,22,West Delhi,Swiggy,20,4037.26,9.3,0,Bike,0.25
W01832,36,North Delhi,Swiggy,22,5316.78,9.1,1,Bike,0.2
W01833,30,West Delhi,Zomato,11,2295.16,9.5,1,Bike,0.25
W01834,29,Noida,Instamart,13,3599.87,8.2,1,Bike,0.28
W01835,40,Lajpat Nagar,Blinkit,42,4679.85,9.5,0,Bicycle,0.12
W01836,29,Lajpat Nagar,Zomato,3,3657.74,9.2,0,Bike,0.12
W01837,29,East Delhi,Zepto,9,4397.91,9.2,1,Bike,0.35
W01838,22,South Delhi,Zomato,12,4877.35,9.0,1,Bicycle,0.1
W01839,43,Saket,BigBasket,23,3935.61,12.3,0,EV Scooter,0.14
W01840,34,Dwarka,Zomato,14,4157.19,10.7,0,Bike,0.22
W01841,36,Saket,BigBasket,33,3823.5,9.4,0,Bike,0.14
W01842,37,Gurgaon,BigBasket,18,3988.24,7.8,0,EV Scooter,0.3
W01843,38,Gurgaon,BigBasket,41,5432.08,8.6,0,EV Scooter,0.3
W01844,38,Lajpat Nagar,Zepto,9,3698.84,11.4,1,Bike,0.12
W01845,31,West Delhi,Zomato,23,3467.48,8.2,1,Bike,0.25
W01846,43,Noida,Zomato,10,4583.4,8.8,0,Bike,0.28
W01847,24,East Delhi,Zepto,19,3075.66,8.7,0,Bicycle,0.35
W01848,43,Rohini,Blinkit,47,3258.22,9.6,0,Bike,0.18
W01849,35,Gurgaon,Swiggy,5,3263.32,8.3,0,Bike,0.3
W01850,34,East Delhi,Zomato,47,3545.3,9.3,0,Bike,0.35
W01851,34,Lajpat Nagar,Swiggy,23,3580.24,8.4,0,EV Scooter,0.12
W01852,25,South Delhi,Instamart,30,4309.28,11.0,1,Bike,0.1
W01853,31,Faridabad,Instamart,25,3476.11,8.0,1,Bike,0.32
W01854,21,Saket,Zepto,28,4341.57,10.5,0,EV Scooter,0.14
W01855,39,Noida,Instamart,34,4441.34,8.1,0,Bike,0.28
W01856,28,North Delhi,Instamart,45,3227.19,7.7,1,Bike,0.2
W01857,23,East Delhi,Blinkit,47,4424.16,7.9,0,Bicycle,0.35
W01858,24,South Delhi,Blinkit,25,4496.73,6.4,0,Bike,0.1
W01859,40,Rohini,Blinkit,10,2341.25,9.7,0,Bicycle,0.18
W01860,27,Dwarka,Instamart,14,3984.78,7.3,0,Bike,0.22
W01861,41,Saket,Zepto,42,3344.87,8.5,0,Bike,0.14
W01862,29,North Delhi,BigBasket,46,4792.45,10.1,0,EV Scooter,0.2
W01863,26,Saket,BigBasket,30,3336.72,10.1,1,Bike,0.14
W01864,41,Lajpat Nagar,Swiggy,41,2678.41,6.9,0,Bicycle,0.12
W01865,33,Dwarka,BigBasket,25,3726.15,9.5,1,Bike,0.22
W01866,24,Saket,BigBasket,14,3032.42,10.7,1,Bike,0.14
W01867,35,Rohini,Blinkit,35,4429.67,8.0,0,Bicycle,0.18
W01868,34,South Delhi,Blinkit,34,3103.11,9.8,0,Bike,0.1
W01869,24,Gurgaon,Instamart,10,3735.99,7.3,0,Bike,0.3
W01870,22,Dwarka,Swiggy,35,4986.65,9.6,0,Bike,0.22
W01871,42,Lajpat Nagar,Zomato,11,4628.82,9.2,0,Bike,0.12
W01872,29,North Delhi,Swiggy,11,4132.27,10.0,0,Bicycle,0.2
W01873,24,West Delhi,Swiggy,21,3647.94,9.9,0,Bicycle,0.25
W01874,42,Connaught Place,Zepto,21,4056.32,7.0,0,Bicycle,0.15
W01875,34,East Delhi,Instamart,22,4301.19,9.2,1,Bicycle,0.35
W01876,37,Saket,Zepto,45,2960.72,11.2,0,Bike,0.14
W01877,44,Gurgaon,Swiggy,7,4431.07,5.7,0,Bike,0.3
W01878,27,Dwarka,Swiggy,17,2868.64,10.5,0,Bicycle,0.22
W01879,40,Saket,Swiggy,2,4207.96,11.4,0,Bike,0.14
W01880,21,Faridabad,BigBasket,12,2864.49,6.8,0,Bike,0.32
W01881,41,East Delhi,Zepto,42,5320.24,8.0,0,EV Scooter,0.35
W01882,27,West Delhi,Swiggy,18,4360.67,9.8,0,Bike,0.25
W01883,42,Rohini,Blinkit,11,2505.18,7.7,0,Bike,0.18
W01884,27,Connaught Place,Instamart,16,3749.26,11.0,0,Bike,0.15
W01885,23,South Delhi,Instamart,18,3332.86,10.6,0,Bicycle,0.1
W01886,38,Saket,Blinkit,35,3238.22,6.9,0,Bike,0.14
W01887,42,West Delhi,Instamart,26,3867.68,7.9,0,Bike,0.25
W01888,37,West Delhi,BigBasket,16,3007.61,10.2,1,EV Scooter,0.25
W01889,40,Rohini,BigBasket,6,4359.17,10.1,0,Bicycle,0.18
W01890,42,Noida,Zomato,44,4313.72,12.3,1,Bicycle,0.28
W01891,20,Rohini,Zomato,43,4031.14,7.7,0,Bike,0.18
W01892,39,Saket,Zomato,47,3734.4,11.2,0,Bike,0.14
W01893,34,Noida,Instamart,47,4277.85,7.6,0,Bike,0.28
W01894,37,Noida,BigBasket,42,4383.11,9.8,0,Bike,0.28
W01895,41,Gurgaon,BigBasket,12,4113.93,10.3,0,Bike,0.3
W01896,31,Gurgaon,BigBasket,13,2700.5,4.5,0,Bike,0.3
W01897,20,North Delhi,Blinkit,4,3119.29,10.4,0,Bike,0.2
W01898,26,Dwarka,BigBasket,39,3535.55,11.1,1,Bicycle,0.22
W01899,38,Dwarka,Blinkit,2,2569.37,10.6,0,Bicycle,0.22
W01900,20,Lajpat Nagar,Zomato,26,3929.2,12.1,0,Bike,0.12
W01901,43,South Delhi,Zomato,27,4878.8,10.4,0,Bike,0.1
W01902,26,Dwarka,Instamart,27,4751.35,8.2,0,Bike,0.22
W01903,21,Gurgaon,Zomato,15,4341.7,10.9,0,Bike,0.3
W01904,26,North Delhi,Instamart,8,4332.17,8.1,0,Bike,0.2
W01905,38,North Delhi,Swiggy,7,5522.24,9.1,0,Bike,0.2
W01906,32,Noida,Swiggy,47,4425.09,10.2,0,EV Scooter,0.28
W01907,44,Lajpat Nagar,Zepto,46,4490.51,9.7,1,Bicycle,0.12
W01908,43,Rohini,Instamart,40,2598.87,11.0,0,Bike,0.18
W01909,24,South Delhi,Zepto,12,4816.26,12.7,1,EV Scooter,0.1
W01910,42,Saket,Zepto,13,4068.8,7.3,0,Bicycle,0.14
W01911,38,Noida,Swiggy,43,3686.17,8.5,0,Bicycle,0.28
W01912,20,Rohini,Instamart,17,3487.89,9.5,0,Bike,0.18
W01913,20,Dwarka,Swiggy,17,3311.12,8.3,0,Bike,0.22
W01914,37,Lajpat Nagar,Zepto,36,4755.42,8.9,0,Bicycle,0.12
W01915,43,Noida,Instamart,21,3727.31,10.2,0,Bike,0.28
W01916,20,East Delhi,Zepto,8,3340.66,10.0,0,Bicycle,0.35
W01917,24,Dwarka,BigBasket,5,3132.76,9.4,0,EV Scooter,0.22
W01918,28,Rohini,Instamart,26,3886.48,9.2,0,Bicycle,0.18
W01919,31,South Delhi,Instamart,16,3462.31,8.7,0,Bike,0.1
W01920,28,Saket,Zepto,36,3279.8,11.1,0,Bike,0.14
W01921,37,Rohini,BigBasket,28,2644.28,11.5,0,Bicycle,0.18
W01922,42,Noida,Blinkit,29,4517.49,10.5,0,EV Scooter,0.28
W01923,30,Noida,Swiggy,47,3639.58,7.3,0,Bike,0.28
W01924,20,Saket,Zepto,12,2881.81,8.6,0,Bicycle,0.14
W01925,38,West Delhi,Instamart,37,3533.01,9.3,0,EV Scooter,0.25
W01926,41,South Delhi,Swiggy,30,4189.31,7.6,0,Bike,0.1
W01927,44,Faridabad,Swiggy,23,3773.07,9.1,0,Bicycle,0.32
W01928,29,Dwarka,Swiggy,16,3902.79,9.0,0,Bike,0.22
W01929,21,North Delhi,Blinkit,14,3784.04,10.6,1,Bike,0.2
W01930,26,Saket,Zomato,10,2728.52,8.3,1,Bike,0.14
W01931,39,South Delhi,Zepto,7,4508.81,10.7,0,Bicycle,0.1
W01932,21,North Delhi,Zomato,45,2383.4,7.6,0,Bicycle,0.2
W01933,38,South Delhi,Zomato,37,4119.23,7.8,1,Bike,0.1
W01934,25,South Delhi,Zomato,29,4242.46,8.4,0,EV Scooter,0.1
W01935,29,Rohini,Swiggy,3,3574.13,9.1,0,Bicycle,0.18
W01936,28,South Delhi,BigBasket,15,4032.74,5.4,0,Bicycle,0.1
W01937,27,West Delhi,Swiggy,36,3528.29,9.7,0,Bike,0.25
W01938,30,Faridabad,Swiggy,47,4042.4,11.6,0,Bike,0.32
W01939,28,Noida,Instamart,46,4544.34,10.0,0,Bike,0.28
W01940,39,Connaught Place,Instamart,19,3116.3,8.7,0,EV Scooter,0.15
W01941,39,North Delhi,Zomato,13,4289.17,7.4,0,Bike,0.2
W01942,28,Noida,Swiggy,42,5103.92,6.3,0,EV Scooter,0.28
W01943,27,Connaught Place,Zomato,21,3961.65,6.5,0,Bicycle,0.15
W01944,34,Faridabad,Instamart,37,3347.52,8.8,0,Bicycle,0.32
W01945,21,Faridabad,BigBasket,27,5560.59,12.2,0,Bicycle,0.32
W01946,43,North Delhi,Zepto,29,3820.96,4.9,0,Bike,0.2
W01947,20,North Delhi,Zomato,20,3935.22,10.1,0,Bicycle,0.2
W01948,28,Faridabad,BigBasket,25,3951.9,8.0,0,Bike,0.32
W01949,28,Connaught Place,Zepto,6,4108.29,8.5,0,Bicycle,0.15
W01950,32,Saket,Blinkit,36,3478.9,7.6,0,Bicycle,0.14
W01951,27,South Delhi,Zomato,2,3901.99,6.9,0,Bicycle,0.1
W01952,40,Dwarka,Zomato,22,4511.75,9.2,0,Bicycle,0.22
W01953,24,Lajpat Nagar,Blinkit,32,3451.28,9.4,0,Bike,0.12
W01954,22,East Delhi,Blinkit,16,3414.0,10.0,0,Bike,0.35
W01955,40,Lajpat Nagar,Zomato,18,3516.33,6.5,0,Bicycle,0.12
W01956,23,Noida,Blinkit,5,2871.78,10.3,0,Bike,0.28
W01957,36,Rohini,Swiggy,36,3203.73,10.3,0,Bike,0.18
W01958,35,Noida,Zepto,30,3171.14,9.6,0,Bike,0.28
W01959,35,Rohini,Zepto,45,3749.58,8.4,0,Bike,0.18
W01960,44,Connaught Place,Zepto,19,4418.92,9.5,0,Bike,0.15
W01961,39,Rohini,Swiggy,23,4912.97,8.8,1,Bicycle,0.18
W01962,22,North Delhi,Blinkit,34,3795.75,10.5,1,Bike,0.2
W01963,25,Saket,BigBasket,13,4115.18,8.5,0,Bike,0.14
W01964,20,Dwarka,Blinkit,43,3944.72,9.2,0,EV Scooter,0.22
W01965,40,Dwarka,Zomato,29,2075.25,6.4,0,Bike,0.22
W01966,35,North Delhi,Instamart,36,2831.69,9.5,0,Bike,0.2
W01967,34,Saket,Zepto,22,4359.01,7.9,0,Bicycle,0.14
W01968,26,West Delhi,Blinkit,47,4436.79,9.8,0,Bicycle,0.25
W01969,21,Lajpat Nagar,BigBasket,36,4418.49,10.2,0,Bike,0.12
W01970,29,Connaught Place,Zomato,9,3607.75,8.1,0,EV Scooter,0.15
W01971,44,Lajpat Nagar,Swiggy,39,2154.13,9.0,0,EV Scooter,0.12
W01972,34,West Delhi,Swiggy,19,2927.18,9.3,0,Bike,0.25
W01973,25,West Delhi,BigBasket,38,3049.59,9.6,0,Bike,0.25
W01974,21,Noida,Zomato,6,4253.01,10.2,0,Bicycle,0.28
W01975,43,Faridabad,Zepto,47,3464.1,10.0,0,Bike,0.32
W01976,43,Noida,Blinkit,15,5102.32,8.4,0,Bike,0.28
W01977,36,Faridabad,Zomato,20,4924.11,11.4,0,Bicycle,0.32
W01978,20,East Delhi,Swiggy,9,5088.96,10.1,0,Bike,0.35
W01979,20,Rohini,BigBasket,32,3016.79,11.1,0,Bike,0.18
W01980,23,Saket,BigBasket,4,4142.71,9.5,0,Bike,0.14
W01981,39,Faridabad,Blinkit,18,3367.98,9.6,0,Bicycle,0.32
W01982,35,Lajpat Nagar,BigBasket,5,4012.3,8.8,0,Bike,0.12
W01983,27,North Delhi,BigBasket,20,3105.51,8.3,0,Bike,0.2
W01984,20,Noida,Zomato,23,4730.93,10.5,0,Bike,0.28
W01985,38,Saket,Zepto,11,3120.45,9.4,1,Bike,0.14
W01986,30,Connaught Place,Blinkit,37,2192.21,8.8,0,EV Scooter,0.15
W01987,36,Saket,Zomato,22,5377.02,7.5,0,EV Scooter,0.14
W01988,44,Rohini,Zepto,4,4104.0,11.3,0,Bike,0.18
W01989,29,East Delhi,Zomato,29,2894.7,9.2,1,Bicycle,0.35
W01990,31,Faridabad,Instamart,44,3620.18,7.2,0,Bicycle,0.32
W01991,28,East Delhi,Zomato,34,3288.51,9.1,0,Bicycle,0.35
W01992,26,Connaught Place,BigBasket,13,3754.59,8.7,0,Bike,0.15
W01993,31,West Delhi,Zepto,42,4392.22,8.6,1,Bike,0.25
W01994,34,Dwarka,Blinkit,9,4266.62,9.9,0,Bicycle,0.22
W01995,27,Connaught Place,Blinkit,42,3952.98,8.7,0,Bike,0.15
W01996,36,Gurgaon,Zepto,31,3754.2,8.5,0,Bike,0.3
W01997,24,Connaught Place,BigBasket,7,4612.94,11.0,0,Bike,0.15
W01998,33,East Delhi,Swiggy,4,2209.63,6.4,1,EV Scooter,0.35
W01999,21,Saket,Zomato,19,3150.85,8.9,0,Bike,0.14
