claim_id,worker_id,event_id,worker_age,worker_zone,platform,vehicle_type,months_active,avg_weekly_earnings_inr,work_hours_daily,multiplatform,season,trigger_type,geo_risk,temporal_risk,combined_risk,gps_zone_match,gps_network_delta_m,accel_variance,mock_location_flag,speed_anomaly,gps_trust_score,claim_latitude,claim_longitude,weather_api_match,rainfall_mm_hr,heat_index_celsius,aqi,claims_this_month,earnings_deviation,peer_claim_ratio,platform_login_active,order_availability,duplicate_upi_event,loyalty_score,loyalty_discount,weekly_premium_inr,hours_disrupted,payout_amount_inr,risk_score,decision,is_fraud
C001224,W00806,EVT0174,41,Gurgaon,Instamart,Bike,6,2930.16,10.0,1,Monsoon,Flooding,0.3,0.3,0.6,0.919,120.0,0.9,0,0,0.8396,28.454838,77.005561,0.763,66.3,30.3,240,1,0.118,0.596,1,1,0,0.125,0.025,75.51,3,450,9,AUTO_APPROVE,0
C001225,W01912,EVT0145,20,Rohini,Instamart,Bike,17,3487.89,9.5,0,Post-Monsoon,Social Disruption,0.18,0.1,0.28,0.899,174.6,1.951,0,0,0.9285,28.720739,77.132142,0.746,50.2,37.9,197,0,0.112,0.578,1,1,0,0.3542,0.0708,58.22,4,600,8,AUTO_APPROVE,0
C001226,W01810,EVT0135,43,East Delhi,BigBasket,Bike,10,3799.06,7.2,1,Post-Monsoon,Social Disruption,0.35,0.1,0.45,0.413,1769.0,0.17,0,1,0.3169,28.059502,77.201614,0.387,7.9,36.0,319,1,0.357,0.059,0,1,1,0.2083,0.0417,68.36,2,300,42,MANUAL_REVIEW,1
C001227,W00847,EVT0003,22,North Delhi,Zepto,Bike,32,3324.91,9.0,0,Monsoon,Extreme Heat,0.2,0.3,0.5,0.925,100.1,1.698,0,0,0.9248,28.727059,77.195576,0.946,3.0,50.4,370,0,0.043,0.718,1,1,0,0.6667,0.1333,64.42,1,150,1,AUTO_APPROVE,0
C001228,W00764,EVT0159,25,Dwarka,Blinkit,Bike,1,3046.97,6.6,0,Winter,Flooding,0.22,0.05,0.27,0.715,45.3,0.748,0,0,0.754,28.592461,77.053063,0.986,79.2,33.0,283,0,0.174,0.877,1,1,0,0.0208,0.0042,61.16,5,750,8,AUTO_APPROVE,0
C001229,W01600,EVT0357,24,Connaught Place,Zepto,EV Scooter,22,2975.73,9.6,0,Post-Monsoon,Extreme Heat,0.15,0.1,0.25,0.876,25.4,1.964,0,0,0.943,28.625956,77.22011,0.936,4.7,58.5,254,0,0.099,0.671,1,1,0,0.4583,0.0917,54.35,3,450,4,AUTO_APPROVE,0
C001230,W01006,EVT0450,36,East Delhi,Instamart,Bicycle,12,3131.02,8.7,0,Post-Monsoon,Flooding,0.35,0.1,0.45,0.837,206.5,0.86,0,1,0.7898,28.659528,77.295233,0.818,57.0,39.8,341,0,0.12,0.686,1,1,0,0.25,0.05,69.76,4,600,6,AUTO_APPROVE,0
C001231,W01501,EVT0128,20,East Delhi,BigBasket,Bike,38,3711.84,7.3,0,Summer,Severe Pollution,0.35,0.2,0.55,0.992,91.3,0.907,0,0,0.8738,28.670398,77.325361,0.85,6.2,31.5,503,0,0.202,0.813,1,1,0,0.7917,0.1583,61.81,1,150,8,AUTO_APPROVE,0
C001232,W01263,EVT0462,24,South Delhi,Blinkit,Bike,24,4503.6,8.6,0,Post-Monsoon,Heavy Rainfall,0.1,0.1,0.2,0.015,1099.8,0.17,1,1,0.158,28.5965,77.269308,0.559,22.9,37.8,137,0,0.879,0.135,0,0,0,0.5,0.1,53.82,2,300,66,MANUAL_REVIEW,1
C001233,W00218,EVT0062,26,Dwarka,Swiggy,Bike,28,3512.48,6.9,1,Monsoon,Heavy Rainfall,0.22,0.3,0.52,0.02,1108.5,0.125,0,1,0.2542,28.958349,76.878968,0.105,8.0,29.9,208,0,0.837,0.121,1,0,1,0.5833,0.1167,62.28,3,450,68,MANUAL_REVIEW,1
C001234,W00507,EVT0023,36,West Delhi,Zepto,Bicycle,6,3053.69,8.5,0,Monsoon,Extreme Heat,0.25,0.3,0.55,0.805,26.1,1.49,0,0,0.8671,28.6686,77.114759,0.822,4.0,51.0,356,2,0.032,0.848,1,1,0,0.125,0.025,72.18,4,600,9,AUTO_APPROVE,0
C001235,W00025,EVT0198,40,Gurgaon,Zepto,Bike,22,3765.28,9.6,0,Winter,Heavy Rainfall,0.3,0.05,0.35,0.687,116.5,1.406,0,0,0.7979,28.452693,77.035494,0.879,87.8,35.4,177,0,0.039,0.754,1,1,0,0.4583,0.0917,61.14,3,450,17,AUTO_APPROVE,0
C001236,W00705,EVT0003,34,Noida,Zomato,Bike,33,3716.71,9.8,0,Winter,Extreme Heat,0.28,0.05,0.33,0.943,6.1,1.521,0,0,0.9284,28.523847,77.408183,0.947,3.0,46.4,260,2,0.012,0.952,1,1,0,0.6875,0.1375,55.97,4,600,5,AUTO_APPROVE,0
C001237,W00389,EVT0127,35,Dwarka,Zomato,Bicycle,45,3502.68,8.5,0,Winter,Flooding,0.22,0.05,0.27,0.817,119.4,1.315,0,0,0.8404,28.59464,77.068156,0.963,36.3,28.3,226,0,0.167,0.98,1,1,0,0.9375,0.1875,51.29,1,150,6,AUTO_APPROVE,0
C001238,W00323,EVT0300,24,Noida,BigBasket,Bike,23,2948.91,10.7,1,Post-Monsoon,Severe Pollution,0.28,0.1,0.38,0.793,202.4,1.346,0,0,0.8214,28.542558,77.397558,0.995,7.5,28.8,472,0,0.058,0.955,1,1,0,0.4792,0.0958,60.98,4,600,12,AUTO_APPROVE,0
C001239,W01795,EVT0252,34,Saket,Blinkit,Bike,6,4160.94,9.8,0,Post-Monsoon,Heavy Rainfall,0.14,0.1,0.24,0.845,183.2,0.713,0,0,0.7818,28.534913,77.240795,0.994,55.0,29.3,196,0,0.032,0.937,1,1,0,0.125,0.025,58.57,5,750,5,AUTO_APPROVE,0
C001240,W01838,EVT0341,22,South Delhi,Zomato,Bicycle,12,4877.35,9.0,1,Winter,Extreme Heat,0.1,0.05,0.15,0.967,121.8,1.656,0,0,0.9341,28.545212,77.255883,0.839,3.4,53.0,367,1,0.129,0.844,1,1,0,0.25,0.05,49.92,1,150,10,AUTO_APPROVE,0
C001241,W00439,EVT0165,44,Noida,Instamart,Bike,22,3142.88,8.3,0,Summer,Severe Pollution,0.28,0.2,0.48,0.957,130.5,1.921,0,0,0.9553,28.515123,77.39419,0.985,7.5,33.3,553,0,0.06,0.905,1,1,0,0.4583,0.0917,65.59,5,750,0,AUTO_APPROVE,0
C001242,W00144,EVT0368,32,Faridabad,Zomato,Bike,20,3787.52,12.3,0,Winter,Social Disruption,0.32,0.05,0.37,0.969,55.1,1.133,0,0,0.8926,28.398965,77.328234,0.99,66.1,35.0,138,0,0.143,0.689,1,1,0,0.4167,0.0833,60.17,2,300,3,AUTO_APPROVE,0
C001243,W01333,EVT0109,39,East Delhi,Blinkit,Bike,39,3703.93,9.7,0,Winter,Social Disruption,0.35,0.05,0.4,0.832,131.8,1.143,0,0,0.8273,28.669774,77.3313,0.894,59.9,30.5,237,1,0.098,0.94,1,1,0,0.8125,0.1625,58.62,6,900,13,AUTO_APPROVE,0
C001244,W01555,EVT0032,33,North Delhi,Blinkit,Bike,12,2671.44,8.0,0,Monsoon,Extreme Heat,0.2,0.3,0.5,0.715,23.8,1.621,0,0,0.8445,28.725811,77.199273,0.846,3.3,49.5,209,0,0.2,0.876,1,1,0,0.25,0.05,70.01,4,600,17,AUTO_APPROVE,0
C001245,W00652,EVT0406,26,Rohini,Swiggy,Bike,45,4110.62,9.5,0,Post-Monsoon,Extreme Heat,0.18,0.1,0.28,0.715,206.2,1.328,0,0,0.7879,28.71988,77.120155,0.842,2.1,52.2,343,2,0.091,0.936,1,1,0,0.9375,0.1875,48.79,5,750,26,AUTO_APPROVE,0
C001246,W01966,EVT0457,35,North Delhi,Instamart,Bike,36,2831.69,9.5,0,Monsoon,Heavy Rainfall,0.2,0.3,0.5,0.696,115.6,1.38,0,0,0.7991,28.724269,77.215535,0.928,110.7,33.1,159,1,0.06,0.993,1,1,0,0.75,0.15,62.85,1,150,10,AUTO_APPROVE,0
C001247,W00755,EVT0457,32,Saket,Zomato,Bike,43,3316.21,7.3,0,Winter,Social Disruption,0.14,0.05,0.19,0.776,61.9,1.66,0,0,0.8671,28.536153,77.226083,0.803,24.2,31.7,182,1,0.219,0.798,1,1,0,0.8958,0.1792,49.32,2,300,15,AUTO_APPROVE,0
C001248,W01395,EVT0264,37,Rohini,Blinkit,Bike,10,3585.63,8.9,0,Monsoon,Extreme Heat,0.18,0.3,0.48,0.884,169.3,1.99,0,0,0.9272,28.750849,77.149824,0.936,3.4,54.4,330,0,0.066,0.566,1,1,0,0.2083,0.0417,69.75,1,150,8,AUTO_APPROVE,0
C001249,W00851,EVT0380,28,West Delhi,Blinkit,Bike,47,3889.5,8.3,0,Winter,Social Disruption,0.25,0.05,0.3,0.99,117.3,1.515,0,0,0.9299,28.669005,77.101488,0.881,77.8,39.1,124,0,0.127,0.574,1,1,0,0.9792,0.1958,51.35,1,150,2,AUTO_APPROVE,0
C001250,W00256,EVT0084,33,East Delhi,Instamart,Bicycle,1,3788.62,8.0,0,Monsoon,Extreme Heat,0.35,0.3,0.65,0.795,192.5,1.352,0,0,0.8243,28.672867,77.306078,0.85,4.7,47.3,254,0,0.162,0.635,1,1,0,0.0208,0.0042,80.22,4,600,18,AUTO_APPROVE,0
C001251,W00117,EVT0282,41,Faridabad,Zepto,Bike,8,4588.57,9.5,0,Monsoon,Severe Pollution,0.32,0.3,0.62,0.708,9.4,1.981,0,0,0.8799,28.427199,77.332693,0.883,3.2,34.5,465,0,0.089,0.849,1,1,0,0.1667,0.0333,77.43,1,150,11,AUTO_APPROVE,0
C001252,W01237,EVT0477,31,East Delhi,Blinkit,Bicycle,37,3979.43,6.7,0,Monsoon,Flooding,0.35,0.3,0.65,0.9,109.3,0.638,0,0,0.8074,28.652086,77.295406,0.75,51.3,33.8,162,0,0.152,0.863,1,1,0,0.7708,0.1542,69.4,6,900,9,AUTO_APPROVE,0
C001253,W00836,EVT0414,31,Gurgaon,Instamart,Bike,2,3347.47,8.2,0,Summer,Severe Pollution,0.3,0.2,0.5,0.965,13.9,1.205,0,0,0.9044,28.443966,77.024107,0.955,1.7,25.7,477,0,0.057,0.641,1,1,0,0.0417,0.0083,71.03,1,150,6,AUTO_APPROVE,0
C001254,W00152,EVT0344,43,East Delhi,Blinkit,Bike,26,4404.5,9.2,0,Post-Monsoon,Flooding,0.35,0.1,0.45,0.868,194.2,1.378,0,0,0.8559,28.65331,77.299618,0.731,70.2,31.7,311,0,0.059,0.742,1,1,0,0.5417,0.1083,59.4,3,450,8,AUTO_APPROVE,0
C001255,W00341,EVT0291,36,Noida,BigBasket,Bike,12,3094.11,10.2,0,Monsoon,Severe Pollution,0.28,0.3,0.58,0.897,103.6,1.911,0,0,0.9344,28.529923,77.381754,0.782,4.2,31.1,510,1,0.217,0.99,1,1,0,0.25,0.05,74.12,2,300,14,AUTO_APPROVE,0
C001256,W00271,EVT0268,41,Connaught Place,Zepto,Bike,28,3686.75,10.0,1,Winter,Severe Pollution,0.15,0.05,0.2,0.743,101.0,1.785,0,0,0.8605,28.639419,77.224566,0.918,0.6,24.0,597,1,0.115,0.676,1,1,0,0.5833,0.1167,54.02,2,300,17,AUTO_APPROVE,0
C001257,W00185,EVT0029,36,Rohini,Swiggy,Bike,38,3423.96,9.1,0,Monsoon,Flooding,0.18,0.3,0.48,0.222,819.7,0.0,1,1,0.2658,28.440016,76.820016,0.035,3.2,27.1,63,0,0.845,0.288,1,0,0,0.7917,0.1583,60.02,5,750,70,MANUAL_REVIEW,1
C001258,W01167,EVT0168,44,East Delhi,Instamart,Bike,5,3284.15,7.5,0,Post-Monsoon,Flooding,0.35,0.1,0.45,0.802,154.4,1.125,0,0,0.8101,28.646588,77.318065,0.921,30.6,32.2,139,0,0.025,0.746,1,1,0,0.1042,0.0208,69.96,5,750,9,AUTO_APPROVE,0
C001259,W00532,EVT0403,20,West Delhi,Instamart,Bicycle,16,3682.81,10.4,0,Monsoon,Severe Pollution,0.25,0.3,0.55,0.798,157.5,1.682,0,1,0.8638,28.68063,77.099036,0.871,3.1,27.1,555,1,0.168,0.831,1,1,0,0.3333,0.0667,69.05,1,150,10,AUTO_APPROVE,0
C001260,W00543,EVT0065,35,Saket,Swiggy,Bicycle,5,3093.29,10.0,0,Summer,Social Disruption,0.14,0.2,0.34,0.753,58.3,0.768,0,0,0.7693,28.53316,77.215776,0.819,56.5,38.8,255,0,0.058,0.925,1,1,0,0.1042,0.0208,66.64,6,900,14,AUTO_APPROVE,0
C001261,W00589,EVT0310,41,Dwarka,Blinkit,Bike,12,3944.35,8.2,0,Winter,Severe Pollution,0.22,0.05,0.27,0.975,14.0,1.212,1,0,0.8091,28.580183,77.061179,0.846,6.0,24.7,559,1,0.074,0.972,1,1,0,0.25,0.05,58.81,1,150,8,AUTO_APPROVE,0
C001262,W00108,EVT0223,35,Lajpat Nagar,Zomato,Bike,43,3118.69,4.7,0,Summer,Social Disruption,0.12,0.2,0.32,0.339,400.2,0.003,1,0,0.3759,28.661938,76.7827,0.136,27.0,27.4,258,0,0.733,0.264,0,0,0,0.8958,0.1792,55.09,5,750,61,MANUAL_REVIEW,1
C001263,W00915,EVT0453,35,Rohini,Swiggy,Bike,16,4280.48,10.5,0,Winter,Heavy Rainfall,0.18,0.05,0.23,0.844,44.5,1.668,0,0,0.8977,28.748615,77.140834,0.982,75.6,32.4,125,0,0.114,0.96,1,1,0,0.3333,0.0667,58.06,3,450,5,AUTO_APPROVE,0
C001264,W00308,EVT0024,27,West Delhi,Blinkit,Bike,26,3132.82,7.7,0,Winter,Extreme Heat,0.25,0.05,0.3,0.809,147.6,1.461,0,1,0.8476,28.6746,77.123826,0.726,4.6,48.4,234,0,0.15,0.888,1,1,0,0.5417,0.1083,57.84,2,300,22,AUTO_APPROVE,0
C001265,W01149,EVT0419,44,North Delhi,Zepto,EV Scooter,21,3747.82,8.9,0,Summer,Heavy Rainfall,0.2,0.2,0.4,0.697,34.6,1.815,0,0,0.8551,28.694597,77.201634,0.871,56.6,32.1,159,0,0.142,0.808,1,1,0,0.4375,0.0875,59.09,4,600,17,AUTO_APPROVE,0
C001266,W00933,EVT0264,40,Saket,Blinkit,Bike,18,3696.43,8.7,0,Monsoon,Flooding,0.14,0.3,0.44,0.936,227.8,1.916,0,0,0.9318,28.52544,77.221783,0.931,44.3,37.5,111,1,0.113,0.937,1,1,0,0.375,0.075,64.18,4,600,3,AUTO_APPROVE,0
C001267,W01863,EVT0145,26,Saket,BigBasket,Bike,30,3336.72,10.1,1,Post-Monsoon,Severe Pollution,0.14,0.1,0.24,0.074,1085.7,0.116,0,1,0.2783,28.190916,76.764139,0.369,8.0,25.9,187,0,0.71,0.288,0,0,1,0.625,0.125,56.01,2,300,53,MANUAL_REVIEW,1
C001268,W00502,EVT0152,38,Saket,Blinkit,EV Scooter,19,1654.61,12.3,0,Winter,Heavy Rainfall,0.14,0.05,0.19,0.802,161.5,0.64,0,0,0.7606,28.51083,77.201714,0.832,109.2,37.3,131,1,0.132,0.753,1,1,0,0.3958,0.0792,55.85,3,450,15,AUTO_APPROVE,0
C001269,W01032,EVT0180,24,Noida,Instamart,EV Scooter,38,3029.66,13.0,0,Monsoon,Flooding,0.28,0.3,0.58,0.906,161.6,1.983,0,0,0.9365,28.51889,77.397976,0.871,46.0,30.3,124,1,0.105,0.91,1,1,0,0.7917,0.1583,63.57,6,900,10,AUTO_APPROVE,0
C001270,W01127,EVT0139,38,Noida,BigBasket,EV Scooter,21,4189.08,7.8,0,Post-Monsoon,Extreme Heat,0.28,0.1,0.38,0.715,180.5,1.232,0,0,0.7821,28.534424,77.382013,0.961,0.9,57.1,248,0,0.009,0.723,1,1,0,0.4375,0.0875,61.23,3,450,9,AUTO_APPROVE,0
C001271,W00174,EVT0298,42,Saket,BigBasket,Bike,24,2952.55,9.9,0,Monsoon,Social Disruption,0.14,0.3,0.44,0.688,142.6,1.335,0,0,0.7873,28.517167,77.217816,0.751,68.4,31.8,120,0,0.05,0.643,1,1,0,0.5,0.1,64.51,4,600,13,AUTO_APPROVE,0
C001272,W00698,EVT0381,30,South Delhi,Zepto,EV Scooter,46,4442.45,8.2,0,Monsoon,Flooding,0.1,0.3,0.4,0.89,113.9,1.354,0,0,0.8743,28.555479,77.261709,0.908,75.4,33.3,168,1,0.153,0.876,1,1,0,0.9583,0.1917,55.67,4,600,10,AUTO_APPROVE,0
C001273,W01506,EVT0357,33,Saket,Blinkit,Bike,35,2405.7,11.2,0,Post-Monsoon,Flooding,0.14,0.1,0.24,0.786,50.9,0.456,0,0,0.7524,28.520426,77.212647,0.911,54.1,29.3,278,0,0.194,0.854,1,1,0,0.7292,0.1458,51.4,4,600,18,AUTO_APPROVE,0
C001274,W01055,EVT0334,36,Gurgaon,Zepto,Bike,32,6067.21,8.0,0,Monsoon,Heavy Rainfall,0.3,0.3,0.6,0.798,139.4,1.84,0,0,0.8823,28.470249,77.010412,0.981,69.0,32.8,124,2,0.047,0.965,1,1,0,0.6667,0.1333,69.45,4,600,12,AUTO_APPROVE,0
C001275,W01160,EVT0154,39,Dwarka,Zepto,Bike,18,6224.11,8.0,0,Summer,Extreme Heat,0.22,0.2,0.42,0.969,21.3,1.268,0,0,0.9112,28.597463,77.072617,0.778,4.7,52.7,342,0,0.081,0.589,1,1,0,0.375,0.075,66.97,2,300,9,AUTO_APPROVE,0
C001276,W01133,EVT0102,27,Faridabad,BigBasket,EV Scooter,19,3389.4,7.2,0,Winter,Heavy Rainfall,0.32,0.05,0.37,0.859,110.3,1.167,0,0,0.8438,28.41274,77.304433,0.872,90.4,32.6,110,2,0.063,0.962,1,1,0,0.3958,0.0792,60.79,5,750,12,AUTO_APPROVE,0
C001277,W00642,EVT0264,25,Saket,Instamart,EV Scooter,22,3646.37,7.6,0,Summer,Extreme Heat,0.14,0.2,0.34,0.266,1122.0,0.023,1,1,0.2404,28.880998,77.085744,0.099,2.2,29.8,204,0,0.567,0.274,1,0,0,0.4583,0.0917,59.6,4,600,60,MANUAL_REVIEW,1
C001278,W00783,EVT0433,29,South Delhi,Instamart,EV Scooter,4,3219.62,10.5,0,Summer,Flooding,0.1,0.2,0.3,0.868,221.2,0.768,0,0,0.7908,28.543061,77.257365,0.917,69.5,43.3,223,1,0.167,0.755,1,1,0,0.0833,0.0167,61.34,4,600,7,AUTO_APPROVE,0
C001279,W00404,EVT0081,33,Connaught Place,Zepto,Bicycle,47,2299.41,9.5,0,Monsoon,Extreme Heat,0.15,0.3,0.45,0.68,76.1,1.333,0,0,0.7939,28.630978,77.212677,0.974,0.6,59.5,263,0,0.031,0.773,1,1,0,0.9792,0.1958,53.74,4,600,10,AUTO_APPROVE,0
C001280,W00710,EVT0003,43,West Delhi,BigBasket,Bike,10,3439.0,10.1,0,Post-Monsoon,Social Disruption,0.25,0.1,0.35,0.859,167.7,1.31,0,0,0.8494,28.646437,77.093231,0.739,62.3,35.3,327,1,0.125,0.649,1,1,0,0.2083,0.0417,59.77,2,300,16,AUTO_APPROVE,0
C001281,W01321,EVT0412,30,Dwarka,Blinkit,Bike,9,3046.67,8.7,1,Monsoon,Severe Pollution,0.22,0.3,0.52,0.962,208.1,0.638,0,0,0.8174,28.588479,77.06226,0.762,7.9,22.7,472,0,0.078,0.798,1,1,0,0.1875,0.0375,73.35,3,450,7,AUTO_APPROVE,0
C001282,W01239,EVT0123,21,Rohini,Zepto,Bike,17,3648.57,8.2,0,Summer,Heavy Rainfall,0.18,0.2,0.38,0.723,108.8,1.715,0,0,0.8444,28.735135,77.140613,0.782,66.0,31.6,83,0,0.209,0.947,1,1,0,0.3542,0.0708,64.05,4,600,13,AUTO_APPROVE,0
C001283,W00118,EVT0256,27,Connaught Place,BigBasket,EV Scooter,33,4905.77,9.1,0,Monsoon,Severe Pollution,0.15,0.3,0.45,0.822,58.8,1.103,0,0,0.8303,28.618081,77.200934,0.753,9.6,34.2,568,0,0.207,0.925,1,1,0,0.6875,0.1375,61.59,6,900,16,AUTO_APPROVE,0
C001284,W01050,EVT0084,34,South Delhi,Blinkit,Bike,10,5061.03,10.3,0,Summer,Social Disruption,0.1,0.2,0.3,0.938,25.6,1.008,0,0,0.8722,28.540127,77.25372,0.922,41.5,43.6,137,0,0.196,0.759,1,1,0,0.2083,0.0417,59.08,4,600,5,AUTO_APPROVE,0
C001285,W00948,EVT0063,38,Noida,Instamart,Bike,13,5045.21,7.6,1,Winter,Extreme Heat,0.28,0.05,0.33,0.907,58.1,0.73,0,0,0.8271,28.540682,77.386827,0.776,2.8,49.2,368,0,0.046,0.908,1,1,0,0.2708,0.0542,64.84,2,300,8,AUTO_APPROVE,0
C001286,W01285,EVT0023,35,Connaught Place,Blinkit,Bike,36,4484.84,10.0,0,Winter,Flooding,0.15,0.05,0.2,0.962,93.2,0.551,0,0,0.8259,28.617614,77.208634,0.93,25.9,40.9,226,1,0.018,0.699,1,1,0,0.75,0.15,51.98,3,450,6,AUTO_APPROVE,0
C001287,W01719,EVT0027,25,Saket,Zomato,Bike,14,3054.97,10.8,1,Summer,Extreme Heat,0.14,0.2,0.34,0.774,147.8,1.048,0,0,0.7922,28.520191,77.206336,0.75,2.1,51.8,244,0,0.064,0.73,1,1,0,0.2917,0.0583,61.45,3,450,17,AUTO_APPROVE,0
C001288,W01206,EVT0200,23,Rohini,Zepto,EV Scooter,38,4261.81,7.0,0,Summer,Heavy Rainfall,0.18,0.2,0.38,0.276,375.4,0.069,1,1,0.361,28.687116,76.988898,0.018,0.5,25.6,121,1,0.824,0.001,1,0,0,0.7917,0.1583,55.88,3,450,65,MANUAL_REVIEW,1
C001289,W01035,EVT0083,20,West Delhi,BigBasket,Bike,38,4370.63,10.2,1,Post-Monsoon,Severe Pollution,0.25,0.1,0.35,0.703,143.7,1.468,0,0,0.8064,28.639505,77.095738,0.759,1.6,26.0,537,0,0.137,0.608,1,1,0,0.7917,0.1583,57.46,4,600,14,AUTO_APPROVE,0
C001290,W00763,EVT0286,22,Faridabad,Zepto,Bike,38,3906.54,7.6,0,Post-Monsoon,Flooding,0.32,0.1,0.42,0.7,48.0,1.062,0,0,0.779,28.409365,77.319912,0.874,48.0,34.3,204,0,0.147,0.965,1,1,0,0.7917,0.1583,55.76,5,750,14,AUTO_APPROVE,0
C001291,W01507,EVT0278,32,East Delhi,Zepto,Bike,11,4593.63,8.9,1,Summer,Extreme Heat,0.35,0.2,0.55,0.987,43.7,1.636,0,0,0.9518,28.659686,77.298023,0.804,4.9,46.1,240,2,0.088,0.818,1,1,0,0.2292,0.0458,73.29,2,300,12,AUTO_APPROVE,0
C001292,W01259,EVT0267,43,West Delhi,Zomato,Bike,44,3094.99,9.8,0,Post-Monsoon,Severe Pollution,0.25,0.1,0.35,0.771,44.9,0.561,0,0,0.7578,28.664343,77.10913,0.872,6.2,29.2,434,0,0.023,0.814,1,1,0,0.9167,0.1833,54.99,3,450,13,AUTO_APPROVE,0
C001293,W01878,EVT0473,27,Dwarka,Swiggy,Bicycle,17,2868.64,10.5,0,Monsoon,Severe Pollution,0.22,0.3,0.52,0.706,8.8,1.306,0,0,0.8117,28.58702,77.06888,0.892,0.9,23.2,556,0,0.111,0.567,1,1,0,0.3542,0.0708,68.77,4,600,16,AUTO_APPROVE,0
C001294,W01039,EVT0132,28,West Delhi,Swiggy,Bicycle,30,2675.26,8.9,0,Winter,Extreme Heat,0.25,0.05,0.3,0.452,1968.1,0.112,1,1,0.1968,28.522581,77.220957,0.147,2.4,28.6,178,3,0.491,0.226,0,0,0,0.625,0.125,54.95,1,150,58,MANUAL_REVIEW,1
C001295,W01827,EVT0436,25,Rohini,Zomato,Bicycle,6,4716.26,9.5,0,Post-Monsoon,Heavy Rainfall,0.18,0.1,0.28,0.168,598.4,0.271,0,1,0.4045,28.669759,77.20927,0.147,28.3,36.5,86,0,0.375,0.259,0,1,0,0.125,0.025,63.51,2,300,55,MANUAL_REVIEW,1
C001296,W00609,EVT0176,21,Rohini,Blinkit,EV Scooter,20,5256.47,8.2,0,Monsoon,Severe Pollution,0.18,0.3,0.48,0.705,209.3,1.296,0,0,0.7802,28.728223,77.131913,0.721,1.6,28.2,499,2,0.069,0.798,1,1,0,0.4167,0.0833,61.42,3,450,23,AUTO_APPROVE,0
C001297,W00099,EVT0172,42,South Delhi,Swiggy,Bike,7,3434.3,7.6,0,Monsoon,Social Disruption,0.1,0.3,0.4,0.988,76.7,0.733,0,0,0.857,28.543309,77.249074,0.794,42.6,36.5,314,0,0.124,0.99,1,1,0,0.1458,0.0292,67.67,3,450,6,AUTO_APPROVE,0
C001298,W00871,EVT0306,44,Gurgaon,Instamart,Bike,19,3060.88,9.6,0,Monsoon,Extreme Heat,0.3,0.3,0.6,0.728,204.5,0.54,0,0,0.7145,28.456532,77.036787,0.913,1.1,59.0,286,1,0.007,0.706,1,1,0,0.3958,0.0792,68.42,5,750,15,AUTO_APPROVE,0
C001299,W00470,EVT0110,40,Faridabad,Instamart,Bike,6,4919.03,8.6,0,Winter,Social Disruption,0.32,0.05,0.37,0.728,90.4,0.927,0,0,0.7703,28.406527,77.296097,0.803,79.1,38.5,321,1,0.081,0.636,1,1,0,0.125,0.025,65.28,2,300,19,AUTO_APPROVE,0
C001300,W00124,EVT0316,41,Dwarka,Zepto,Bike,4,2964.68,10.9,0,Winter,Social Disruption,0.22,0.05,0.27,0.847,53.1,0.476,0,0,0.7784,28.590406,77.057957,0.881,50.1,30.0,126,1,0.086,0.805,1,1,0,0.0833,0.0167,61.96,5,750,12,AUTO_APPROVE,0
C001301,W00623,EVT0289,42,West Delhi,Swiggy,Bike,6,3924.68,12.1,0,Post-Monsoon,Extreme Heat,0.25,0.1,0.35,0.706,42.7,1.436,0,0,0.8196,28.66004,77.090676,0.807,2.1,46.4,317,3,0.168,0.79,1,1,0,0.125,0.025,62.54,1,150,27,AUTO_APPROVE,0
C001302,W01927,EVT0375,44,Faridabad,Swiggy,Bicycle,23,3773.07,9.1,0,Summer,Heavy Rainfall,0.32,0.2,0.52,0.983,202.8,0.716,0,0,0.8344,28.398401,77.301257,0.855,69.4,37.7,155,0,0.046,0.652,1,1,0,0.4792,0.0958,68.67,3,450,6,AUTO_APPROVE,0
C001303,W01459,EVT0372,28,Lajpat Nagar,Zomato,Bike,44,4440.33,10.2,0,Winter,Severe Pollution,0.12,0.05,0.17,0.806,72.0,1.085,0,0,0.8201,28.578216,77.26655,0.743,8.0,25.2,450,0,0.208,0.86,1,1,0,0.9167,0.1833,43.92,3,450,13,AUTO_APPROVE,0
C001304,W01815,EVT0233,35,South Delhi,Blinkit,Bike,11,4522.75,10.2,0,Summer,Flooding,0.1,0.2,0.3,0.698,101.1,0.73,0,0,0.737,28.531413,77.279953,0.769,24.7,37.4,113,0,0.036,0.9,1,1,0,0.2292,0.0458,60.53,3,450,20,AUTO_APPROVE,0
C001305,W01046,EVT0036,26,Lajpat Nagar,Zomato,Bike,27,2863.4,8.8,0,Winter,Severe Pollution,0.12,0.05,0.17,0.797,206.6,1.05,0,0,0.7928,28.545573,77.248449,0.99,0.1,29.4,497,0,0.095,0.814,1,1,0,0.5625,0.1125,47.1,6,900,8,AUTO_APPROVE,0
C001306,W00134,EVT0088,34,Dwarka,Swiggy,Bike,15,2344.91,11.4,0,Post-Monsoon,Flooding,0.22,0.1,0.32,0.489,1441.3,0.074,1,0,0.2868,28.232601,76.73135,0.162,1.1,28.1,146,0,0.509,0.202,1,1,0,0.3125,0.0625,60.23,4,600,51,MANUAL_REVIEW,1
